Organization Code,Organization Name,Audience Provider ID
187_4148,"Rossville-Alvin Unit 7",4	
187_6309,"RR Donnelley",4	
187_6305,"Rural Champaign County Special Education Coop",4	
187_4625,"Rural Grace Food Pantry",4	
187_5327,"SafeWorks Illinois",4	
187_6401,"Salisbury Church-Charleston Campus",4	
187_6405,"Salisbury Church-Hutton Campus",4	
187_6409,"Salisbury-Tri County Campus",4	
187_4150,"Salt Creek Academy",4	
187_4022,"Salt Fork ",4	
187_4611,"Salvation Army Mattoon",4	
187_4149,"Sangamon Valley",4	
187_4816,"Santa Anna Township, Farmer City",4	
187_5167,"Sarah Bush Lincoln Health Center",4	
187_4825,"Saunemin",4	
187_5651,"Savoy Recreation Center",4	
187_5779,"Saybrook Christian Church",4	
187_4170,"Schlarman Academy",4	
187_4151,"Schlarman High School",4	
187_4840,"Scott Enterprises/Vermilion River Forge",4	
187_4606,"Shaffer Sanitary Co.",4	
187_4152,"Shelbyville",4	
187_4153,"Shelbyville Head Start",4	
187_4154,"Sheldon",4	
187_4155,"Shiloh",4	
187_6015,"Siefert Counceling Center",4	
187_4821,"Small Blessings Christian Pre-School",4	
187_4156,"Small Blessings Pre-School",4	
187_4415,"Smile Healthy- Head Start",4	
187_6193,"Snow Bear Day Care",4	
187_6197,"Snow Bear Hair Salon",4	
187_6201,"Snow Bear Restaurant",4	
187_6205,"Snow Bear Restaurant",4	
187_6209,"Snow Bear School for the Gifted",4	
187_5547,"South Side Church of Christ",4	
187_5027,"Spa Envy & Salon",4	
187_4157,"Sparks College",4	
187_4198,"Springfield Christian School",4	
187_6213,"Springfield Concordia Lutheran School & Pre-School",4	
187_4158,"Springfield Public Schools",4	
187_5383,"Springfield YMCA",4	
187_6237,"St. Agnes Grade School",4	
187_4206,"St. Anthony in Effingham",4	
187_5151,"St. Joesph Township Library",4	
187_4160,"St. John Lutheran in Buckley",4	
187_4161,"St. John Lutheran in Champaign",4	
187_4162,"St. John Lutheran in Mattoon",4	
187_5771,"St. Joseph Church of Christ",4	
187_4163,"St. Joseph Grade School",4	
187_4280,"St. Joseph Middle School",4	
187_4164,"St. Joseph-Ogden High School",4	
187_4165,"St. Malachy",4	
187_4166,"St. Mary in Mattoon",4	
187_4167,"St. Mary in Westville",4	
187_4619,"St. Mary Religious Ed Paxton",4	
187_4168,"St. Matthew in Champaign",4	
187_4169,"St. Patrick in Decatur",4	
187_5011,"St. Paul Lutheran Church Of Gifford W.M.F.",4	
187_4879,"St. Paul Lutheran Church Sadorus",4	
187_4417,"St. Paul Lutheran Church- Gilman",4	
187_4172,"St. Teresa in Decatur",4	
187_5283,"Stevick Senior Center & RSVP",4	
187_4174,"Stewardson-Strasburg",4	
187_4460,"Stone Creek Church",4	
187_6059,"Studio 114 Salon",4	
187_6011,"Style FX Salon & Tanning",4	
187_4175,"Sullivan",4	
187_5539,"Sullivan Tiger Cub Scouts Pack 39",4	
187_4203,"Sunshine Center Adult Daycare",4	
187_4159,"Sunshine Christian Pre-Schools",4	
187_6003,"Tanger Outlet Center",4	
187_5363,"Tarble Arts Center, Eastern Illinois University",4	
187_4177,"Taylorville Schools",4	
187_4178,"Teutopolis Schools",4	
187_4604,"Thawville Community Nursery School",4	
187_5487,"The First National Bank",4	
187_4173,"The High School of St. Thomas More",4	
187_6257,"The Hope Institute for Children & Families",4	
187_4639,"The Pool Boys",4	
187_4179,"Thomasboro",4	
187_4340,"Thyssen-Krupp",4	
187_6245,"Titus Memorial Library",4	
187_5147,"Tolono Public Library",4	
187_4186,"Tolono Unit 7",4	
187_4182,"Tower Hill",4	
187_6433,"Tri-City CUSD #1",4	
187_4180,"Tri-Point",4	
187_4181,"Tri-Valley",4	
187_4963,"Trinity Community Fellowship Farmer City",4	
187_5535,"True Believers Gym",4	
187_4183,"Tuscola",4	
187_4184,"Tuscola Head Start",4	
187_5219,"Tuscola Public Library",4	
187_4409,"Tuscola United Church of Christ",4	
187_4292,"Twin City Bible Church",4	
187_4610,"Twist and Shout Dance and Cheer",4	
187_4176,"Two By Two Daycare",4	
187_6217,"U of I's Principal Scholar Program",4	
187_6091,"UAW 579 Tilton",4	
187_4185,"Uni High School in Urbana",4	
187_6297,"UNITY CHURCH IN SPRINGFIELD",4	
187_5755,"University of Illinois Extension - Paris",4	
187_4187,"University of Illinois Springfield",4	
187_4244,"University Primary School",4	
187_5579,"Urbana Free Library",4	
187_5795,"Urbana Lighthouse Church of the Nazarene",4	
187_5291,"Urbana Park District",4	
187_4188,"Urbana School District",4	
187_4819,"Urbana Theological Seminary",4	
187_4815,"Valley Of Danville Learning Center",4	
187_4192,"VASE/Middle Fork",4	
187_5355,"Vermilion Co. RC Club",4	
187_4830,"Vermilion County Courthouse & Annex",4	
187_5435,"Vesuvius USA - Charleston Plant",4	
187_4935,"VFW Post #1592",4	
187_4190,"Villa Grove",4	
187_4637,"Villa Grove First Christian Church",4	
187_5311,"Village of Catlin",4	
187_4824,"Village of St. Joseph",4	
187_4640,"Village of Westville",4	
187_5575,"Vineyard Food Pantry",4	
187_5343,"Visual Image Salon & Tan in Tuscola",4	
187_4191,"VOTEC",4	
187_4193,"Wapella",4	
187_4406,"Warner Public Library",4	
187_4194,"Warrensburg-Latham",4	
187_4420,"Wee Disciples Preschool",4	
187_6229,"Wee Warriors Christian Academy",4	
187_4195,"Wee-Care Preschool",4	
187_4627,"Weedman United Methodist",4	
187_4626,"Weight Watchers-Champaign",4	
187_4831,"Weight Watchers-Farmer City",4	
187_4842,"Weldon United Methodist Church",4	
187_4636,"Wellington United Methodist Church",4	
187_4196,"Westville",4	
187_5179,"Westville Public Library",4	
187_4197,"Windsor School District",4	
187_4895,"Women's Care Clinic",4	
